geneID	symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
FBgn0261592	RpS6	912.379000	888.869000	816.704000	890.513000	799.278000	805.408000	861.957000	904.112000	771.800000	868.925000	678.303000	682.355000
FBgn0036279	Ncc69	31.591600	28.074700	27.314700	26.145600	25.997600	29.540100	28.035500	28.156300	26.771400	25.319000	24.844200	29.205000
FBgn0030812	wcy	19.421300	17.397300	17.152100	15.274200	15.899500	17.779900	18.631800	18.356000	16.783300	16.452500	20.538500	16.341200
FBgn0022787	Hel89B	17.385700	23.853700	20.160200	15.642200	15.261900	17.425300	15.804700	22.616000	18.399800	16.635700	13.432300	17.842100
FBgn0022786	Hira	3.362410	3.645610	2.759870	2.771350	3.358470	3.497550	3.138880	3.047660	2.941890	2.891130	2.749100	3.765010
FBgn0261049	Vps45	8.432720	6.278060	6.636610	6.494610	4.998160	6.072660	6.720630	7.225510	6.919670	5.306600	5.215710	5.858680
FBgn0030803	CG4880	1.366890	1.324440	1.310900	2.093210	1.553520	1.416950	1.205590	1.796520	1.538930	1.300850	1.752200	1.754290
FBgn0261599	RpS29	2570.480000	1818.700000	1753.710000	2086.110000	1892.060000	2293.310000	3221.560000	2363.760000	2117.560000	2459.670000	3840.570000	2607.700000
FBgn0262900	CG43255	0.904893	2.488440	4.474700	3.711510	5.177800	5.815510	3.623710	3.103410	9.103540	5.674630	6.692960	9.298530
FBgn0035109	CG13876	18.826000	13.535100	17.917700	20.469800	19.671100	21.449200	19.724900	16.614800	20.520400	19.740200	20.378100	21.740400
FBgn0037670	Ibf1	17.218000	11.219700	9.314070	10.780600	15.639500	14.624900	18.993200	13.678700	10.591600	11.030900	19.484800	14.641800
FBgn0026787	Nhe1	8.655370	5.401380	5.111600	6.181780	5.421910	5.744330	6.906120	5.488530	5.889690	5.299210	7.132420	5.814120
FBgn0038034	Cyp9f3	13.313900	10.163600	11.482600	12.121000	10.608500	13.439600	14.099500	8.318010	11.647900	11.718300	14.412300	12.814700
FBgn0035103	Vdup1	12.224000	8.620190	7.629850	6.654380	7.657600	8.282260	10.839400	6.961100	5.620280	5.588800	6.383810	8.638970
FBgn0037677	CG12951	0.000000	0.000000	0.000000	0.000000	0.000000	0.085390	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263556	mir-4940	0.000000	0.000000	0.000000	25.585600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038420	CG10311	43.071000	31.328700	39.057000	36.757500	30.075100	26.646100	33.660900	33.345200	34.409900	32.813600	39.071200	21.583700
FBgn0035107	mri	17.691300	22.403000	21.248200	19.375300	23.471800	21.337400	17.753100	24.221500	22.364300	20.326100	16.274800	25.513000
FBgn0035106	rno	10.868600	10.206800	10.320900	9.282220	9.415600	10.349900	9.008010	10.299800	10.608000	9.779520	9.726450	10.359100
FBgn0038425	CG14881	2.733430	2.066870	2.179480	2.101660	4.163030	1.538830	3.488540	1.821710	2.010330	2.548120	2.297120	1.943040
FBgn0037676	CG8861	37.697200	32.223700	39.611100	46.739800	39.979000	43.780700	56.968600	33.320300	39.858500	47.020900	62.734100	43.160400
FBgn0263577	mir-4910	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263576	mir-4919	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263575	mir-4912	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263573	mir-4942	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0037675	HP1e	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263571	mir-4959	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0040531	CG11741	128.476000	95.812700	94.763300	71.214800	100.532000	84.914900	157.289000	104.908000	104.856000	64.042700	90.229100	80.587800
FBgn0261617	nej	21.371200	19.316200	19.597900	20.436000	18.115700	19.960100	19.982100	20.046200	19.884400	19.858600	23.328500	20.924900
FBgn0263579	mir-4947	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263578	mir-4916	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0031146	CG15449	7.602630	7.643940	8.726910	9.335420	10.012600	9.634040	5.755440	7.858890	9.400530	9.193980	9.872050	9.731340
FBgn0261628	CG42711	29.488500	29.279600	28.802900	32.916100	27.527200	29.798500	31.332600	35.790700	35.710200	32.984100	33.126000	33.702700
FBgn0011582	Dop1R1	8.236080	8.463230	8.963400	8.758470	7.680360	8.551440	8.476690	8.834350	9.842450	8.650800	10.306000	8.942830
FBgn0278599	asRNA:CR46269	0.311449	0.126802	0.055208	0.064526	0.031942	0.296565	0.034648	0.098875	0.107136	0.146650	0.038786	0.189175
FBgn0086613	Ino80	3.453350	3.220470	3.251000	2.697500	3.388540	3.921550	3.229190	2.933410	3.331000	2.364380	3.010440	3.628250
FBgn0278597	lncRNA:CR46267	0.000000	0.000000	0.000000	0.000000	0.038427	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0261625	GLS	23.786900	24.184400	23.619800	19.491800	22.868500	25.779000	24.377400	24.935000	22.821300	18.933600	23.853800	23.277700
FBgn0261624	I-3	0.256328	0.547894	0.613403	0.557614	1.892780	0.915297	0.427742	0.651007	1.058100	0.506921	1.436480	0.934169
FBgn0261627	CG42710	0.104375	0.000000	0.000000	0.000000	0.000000	0.223621	0.104504	0.198814	0.323136	0.000000	0.233970	0.000000
FBgn0031950	Herp	44.762300	48.430800	47.908700	49.728400	57.093000	48.113800	48.237700	45.654100	48.555700	47.402800	44.970300	52.300000
FBgn0031483	CG9641	7.623720	5.171580	5.586950	7.008390	6.195840	4.591350	6.268810	5.073580	5.444340	5.654820	5.627850	4.092900
FBgn0031952	cdc14	39.698200	56.439900	46.655900	41.831300	42.441900	37.875500	44.322800	53.376900	49.873800	41.511000	38.760600	45.276800
FBgn0034473	Or56a	0.000000	0.000000	0.000000	0.046034	0.000000	0.000000	0.000000	0.047026	0.038216	0.000000	0.000000	0.000000
FBgn0031954	CG14537	0.000000	0.000000	0.000000	0.000000	0.079124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0031955	CG14535	2.718220	4.058750	4.082010	2.714750	4.214620	3.792650	2.895930	5.058200	4.267840	4.066800	3.285070	5.774760
FBgn0031484	CG3165	10.009400	12.645100	13.980300	12.567000	18.924100	17.553100	12.764600	14.441100	13.245300	14.398000	14.589000	17.997700
FBgn0031485	CG9643	8.181390	9.248460	7.781330	4.809490	12.558900	8.522340	11.453300	11.940600	6.748950	7.508890	7.619100	7.105030
FBgn0034478	CG10822	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0034479	CG8654	42.554700	42.432600	30.697600	19.368700	18.007300	19.905600	36.477600	43.115000	31.907100	25.601100	17.358300	28.367700
FBgn0031488	CG17265	1.760020	1.627930	1.390300	1.147030	1.876900	1.757270	1.402910	1.627420	1.547380	1.549640	1.570460	1.438540
FBgn0031489	CG17224	37.475100	36.498200	26.468000	36.059800	26.934500	31.061500	32.978400	33.907100	42.182000	33.605400	29.375600	32.688100
FBgn0031145	Ntf-2	93.334200	83.959600	94.971400	91.870600	85.965100	130.829000	96.379300	83.316700	84.473000	104.236000	83.480400	112.413000
FBgn0010198	RpS15Aa	3176.700000	2780.010000	2342.890000	2409.550000	2417.400000	2374.710000	3345.600000	2721.880000	2422.400000	2567.480000	1927.880000	2343.070000
FBgn0038760	MED25	2.894700	2.969180	2.650520	2.356660	2.709510	2.817030	2.632950	2.582190	2.587560	2.764410	2.170570	3.075710
FBgn0038761	CG17190	1.001460	1.376090	0.970022	0.666906	0.264105	1.379310	0.716211	1.226300	0.830473	1.030670	0.801748	0.625669
FBgn0038763	PIG-L	17.366600	17.402500	15.670000	11.640900	14.767900	14.826800	16.330000	18.104100	15.888200	13.753100	12.400600	15.107200
FBgn0038765	CG4424	1.731440	1.767370	1.025980	0.691815	2.100430	1.960770	1.684050	1.460560	1.454960	1.257850	0.831694	0.811297
FBgn0038766	CG4854	1.128920	1.645250	1.146110	0.526251	1.089380	0.494731	1.284450	0.733080	0.992911	0.695869	0.805196	0.617139
FBgn0038767	trem	4.699690	3.147490	3.055780	2.687850	2.843340	2.707630	2.886570	3.159520	2.903860	2.778230	2.080430	2.806630
FBgn0051998	CG31998	52.961200	57.877700	55.079500	52.097600	53.464700	53.601100	57.879800	58.972500	61.501500	54.355200	60.356200	62.335600
FBgn0038769	CG10889	2.223910	3.419640	2.449770	2.295520	2.468150	2.467430	2.597770	3.076230	2.192560	2.535620	1.928790	2.286730
FBgn0267474	lncRNA:CR45824	0.051365	0.000000	0.000000	0.000000	0.094854	0.000000	0.000000	0.000000	0.000000	0.043538	0.000000	0.112317
FBgn0034195	Spn53F	0.048506	0.000000	0.000000	0.045222	0.000000	0.000000	0.048566	0.000000	0.000000	0.000000	0.054366	0.000000
FBgn0267664	lncRNA:CR46002	0.000000	0.294324	0.000000	0.149918	0.000000	0.172351	0.000000	0.000000	0.000000	0.000000	0.000000	0.175957
FBgn0030575	CG5321	11.437100	7.311000	8.877790	9.197890	6.593990	6.276490	10.407500	8.861100	8.559700	9.949900	5.288160	8.749010
FBgn0030574	CG9413	81.890900	78.726100	74.391200	76.592100	81.833000	86.744500	89.536000	80.940400	75.583400	74.512400	95.049700	81.141000
FBgn0030577	CG5334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0030576	CG15890	6.125540	6.913680	8.121560	9.453320	6.908340	6.360360	6.572710	7.626040	8.333350	7.583890	7.685760	6.285780
FBgn0036906	CG14102	6.458500	5.761350	5.736730	5.127330	6.455960	5.951810	6.071160	4.834920	5.959210	5.091470	7.776160	5.488660
FBgn0030703	MSBP	169.155000	213.666000	167.508000	147.959000	188.503000	148.133000	163.757000	230.473000	183.758000	167.349000	135.458000	186.748000
FBgn0030573	nmdyn-D6	5.363150	2.528730	3.208550	4.779520	3.203140	3.548520	4.027330	1.953010	5.738110	4.010790	4.243120	1.724610
FBgn0036905	ms(3)76Ca	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0031961	CG7102	0.167393	0.278598	0.181959	0.156063	0.102997	0.054302	0.203016	0.217303	0.237536	0.023631	0.093799	0.122003
FBgn0051892	tRNA:Asp-GTC-1-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0036909	CG15881	9.231720	10.322500	8.186740	6.232720	8.657030	5.525730	12.909600	6.508260	10.466900	6.791950	9.067780	5.481530
FBgn0031144	CG1529	3.278730	3.672380	3.835320	4.258500	3.945020	5.592180	3.985930	3.859680	4.027060	4.150380	3.907020	5.144220
FBgn0030578	CG5347	0.000000	0.047473	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0033884	CG13344	4.217290	4.098210	3.409510	3.294210	4.471300	3.846180	5.249600	3.826590	3.418490	3.067210	4.662930	3.177780
FBgn0033885	DJ-1alpha	6.463000	9.149830	6.248970	8.399200	7.682830	7.972420	7.745570	8.580210	8.109680	6.390690	6.695040	6.209660
FBgn0033886	Rpn13	27.785200	32.045000	29.374400	22.012000	29.758600	27.079300	29.449200	35.195900	25.651300	27.824000	19.592100	28.694400
FBgn0033887	St4	0.000000	0.108860	0.000000	0.000000	0.054841	0.000000	0.053314	0.000000	0.000000	0.050358	0.000000	0.000000
FBgn0060291	snoRNA:U49:66Db	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0034191	CG6984	6.181450	4.218030	4.075470	4.998540	4.424770	3.175770	5.620700	3.724570	3.417370	3.528380	3.534820	3.448130
FBgn0039193	CG13613	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0265719	lncRNA:CR44526	4.539510	2.162400	2.027800	3.893650	2.011230	2.917740	4.726930	3.285810	3.232410	3.539680	4.680910	3.772010
FBgn0034442	CG11257	3.308980	3.757440	2.694490	2.088800	2.990630	2.326220	3.209540	3.479760	2.107560	2.132620	2.124800	1.997320
FBgn0033888	CG18568	0.000000	0.000000	0.040376	0.047191	0.000000	0.000000	0.000000	0.000000	0.061835	0.085803	0.000000	0.000000
FBgn0033889	CG6701	38.883600	40.398500	40.330000	41.386900	32.817400	39.847200	36.607800	37.765700	42.185700	40.056800	36.735000	39.121900
FBgn0037660	beag	4.883590	3.533330	3.275230	2.204010	4.335400	3.198870	4.422460	4.680760	2.985320	2.926370	2.963410	3.672930
FBgn0265718	lncRNA:CR44525	0.825090	0.331724	0.228239	0.144231	0.095196	0.460875	0.671207	0.736695	0.439035	0.437068	0.962876	0.625667
FBgn0032231	CG5056	23.664200	18.996400	21.765300	19.611000	21.522000	24.127700	25.928700	19.088600	19.736300	21.864700	28.802900	21.262300
FBgn0040534	Sf3b5	20.383000	4.809470	9.114960	5.758580	6.841460	6.616700	17.625300	8.824020	6.214820	7.852600	7.269050	6.753130
FBgn0010247	Parp	22.686300	16.553200	16.735200	17.215300	16.878000	18.183500	22.426600	16.867800	17.517000	15.939500	24.259400	20.188500
FBgn0010246	Myo61F	6.387450	6.831630	6.536730	7.162580	5.837630	6.892160	6.299430	6.060130	5.883390	7.473830	5.216070	7.557560
FBgn0010241	Mdr50	0.322366	0.649674	0.401146	0.516938	0.249943	0.317705	0.387318	0.638606	0.778457	0.426228	0.274598	0.535727
FBgn0015360	oxt	11.727400	12.234600	11.414600	9.844790	12.191000	10.483700	11.313700	12.140400	10.057000	10.162600	11.669400	11.203400
FBgn0262307	mir-990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0039523	CG12885	0.277636	0.186509	0.163002	0.069242	0.170843	0.198996	0.296511	0.387817	0.115012	0.251936	0.083246	0.121419
FBgn0034218	CG18467	5.929740	6.267620	5.656140	3.749970	5.741160	5.463750	6.850490	5.607950	6.065790	5.904450	5.809510	4.669640
FBgn0034219	mthl4	2.268160	3.130500	2.267610	2.058230	2.596020	2.721310	2.634310	2.736250	2.879040	2.537550	2.237120	3.108060
FBgn0030688	CG8952	0.000000	0.000000	0.000000	0.000000	0.000000	0.159816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0030687	CG17209	3.098350	3.133450	2.580240	2.426440	2.802650	3.332350	2.928460	3.163340	2.465210	2.752070	2.958720	3.035210
FBgn0030686	mRpL3	5.971630	3.953370	4.403190	4.444570	6.484660	5.053130	6.179990	4.731530	4.932650	4.933690	4.218330	4.663540
FBgn0030685	Graf	32.322500	27.221400	30.133200	33.613300	25.385100	30.145700	31.919400	27.114500	31.125500	31.273700	34.326800	29.925200
FBgn0030684	CG8260	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.073250	0.080213	0.106075	0.051833
FBgn0030683	CG8239	3.386100	2.865030	3.177080	3.654560	3.861440	3.413970	4.179210	2.756860	2.736290	2.987950	5.373770	2.382420
FBgn0030680	CG8944	8.557100	9.963010	9.560170	9.799030	9.608370	9.328710	9.286910	10.838400	11.295200	9.976340	9.845170	10.265100
FBgn0030701	CG16952	19.339800	24.822800	20.656100	16.996700	21.355700	21.480700	20.706200	23.342800	19.969400	19.630700	17.507400	23.343700
FBgn0053289	ppk5	0.000000	0.000000	0.000000	0.000000	0.039431	0.100020	0.042773	0.000000	0.099193	0.000000	0.000000	0.153127
FBgn0085790	CR41507	0.186750	0.228098	0.049655	0.058036	0.229833	0.200054	0.186981	0.118574	0.240901	0.052760	0.279082	0.204179
FBgn0010114	hig	83.562700	104.997000	93.891500	78.477800	95.207900	90.752200	95.030500	109.913000	96.754100	91.475400	82.443400	98.370100
FBgn0085792	CR41509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0015001	iotaTry	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0050206	tRNA:Trp-CCA-2-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0047178	CG32147	28.943900	40.075000	36.423700	32.477700	38.612200	38.106400	29.643300	38.017500	35.911600	36.953300	29.386500	38.006300
FBgn0040349	CG3699	7.704290	12.388300	13.141000	21.777600	12.179900	11.677300	4.595460	9.445180	11.799100	17.297000	11.115400	10.036300
FBgn0040348	CG3703	7.176820	8.870200	7.033320	4.885500	7.759980	8.444700	7.778800	7.746580	7.265220	6.835840	5.898840	7.074400
FBgn0025632	CG4313	3.023010	2.974910	2.698220	2.456720	2.359170	1.922750	2.524590	3.085520	3.163560	2.520700	3.364230	2.615640
FBgn0040341	CG11664	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0040340	TRAM	23.264700	22.842100	22.745600	25.572700	22.171400	20.955100	21.089400	23.016600	23.770400	24.919000	19.690600	27.808800
FBgn0037662	CG11997	0.197466	0.180890	0.126012	0.147279	0.000000	0.211533	0.158168	0.112840	0.152835	0.133890	0.044264	0.086358
FBgn0040342	CG3706	0.000000	0.000000	0.000000	0.000000	0.071821	0.000000	0.000000	0.000000	0.000000	0.065949	0.043606	0.000000
FBgn0010425	epsilonTry	0.000000	0.000000	0.000000	0.077506	0.000000	0.000000	0.166472	0.000000	0.064344	0.000000	0.000000	0.000000
FBgn0040344	CG3711	28.458500	24.750400	24.157500	24.032300	24.738600	29.645800	32.128200	25.718900	24.317200	24.999200	33.002500	28.708300
FBgn0040347	mus81	1.043630	0.906996	1.259390	1.247420	1.531390	1.777290	1.018130	1.172350	0.973439	1.134010	1.799560	1.375080
FBgn0040346	CG3704	12.535000	13.779400	11.935200	8.978220	14.582000	12.831200	13.506800	14.705100	12.104200	11.231200	9.500100	10.920400
FBgn0051242	tRNA:Gly-TCC-1-3	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0033921	tej	0.870975	0.522738	0.359358	0.532012	0.609878	0.482598	0.962265	0.343249	0.511400	0.534558	0.639580	0.426876
FBgn0051712	CG31712	74.664900	59.185400	62.066400	60.944000	62.368300	58.152800	85.732100	60.776600	67.532000	58.432000	80.433700	62.001600
FBgn0030569	CG9411	0.000000	0.000000	0.000000	0.000000	0.013857	0.016082	0.000000	0.000000	0.011619	0.000000	0.000000	0.000000
FBgn0086445	l(2)37Cd	2.517600	2.188000	2.291450	1.504610	3.157990	2.731530	2.908520	2.090360	2.023520	2.380010	2.821760	2.117360
FBgn0051715	CG31715	45.670400	34.253000	33.898900	50.683000	42.409500	48.332700	64.514900	35.349200	36.789400	45.256900	74.075600	38.920300
FBgn0262028	lncRNA:CR42839	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0262029	d	0.074799	0.254571	0.195570	0.139256	0.255672	0.148827	0.224330	0.141998	0.140635	0.163045	0.119471	0.128194
FBgn0262026	CG42837	80.395100	77.566100	68.258700	66.870900	56.060200	55.529600	59.835700	78.072900	55.142000	63.769900	33.782400	52.608500
FBgn0267507	pre-rRNA:CR45847	0.000000	0.000000	0.010081	0.000000	0.000000	0.013527	0.000000	0.012027	0.000000	0.021400	0.028303	0.013801
FBgn0267504	28SrRNA:CR45844	69.337900	51.507900	64.595000	69.714600	47.302500	26.543900	63.381400	50.474100	86.490900	75.713400	50.988600	44.382600
FBgn0267505	pre-rRNA:CR45845	0.290096	0.162597	0.210567	0.350595	0.266692	0.243825	0.236655	0.147922	0.328022	0.273110	0.686148	0.283177
FBgn0267502	5.8SrRNA:CR45842	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0267503	2SrRNA:CR45843	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0060292	snoRNA:U49:66Da	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	41.714500	0.000000
FBgn0267501	18SrRNA:CR45841	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0260873	CG42583	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0260871	CG42581	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0260870	CG42580	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0262527	nsl1	16.770700	22.064100	18.247500	14.108800	16.638000	12.956700	16.790200	21.563400	18.403500	15.932500	12.897100	15.604800
FBgn0037263	slx1	0.613205	1.429860	0.844880	0.675642	1.234950	0.418021	0.837223	1.274220	0.560901	0.944954	0.812251	0.792331
FBgn0030482	CG1673	49.570800	53.894200	47.742500	39.923800	24.748200	43.034900	48.181000	49.713100	60.170600	43.530200	29.315400	43.402200
FBgn0000360	Cp38	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0038922	Idh3b	73.078100	53.353000	61.179400	62.530900	57.852400	54.483300	70.058200	51.839800	57.587400	55.153900	70.069600	52.444100
FBgn0263993	CG43736	26.814300	32.763400	33.495700	33.602800	35.259000	32.810100	31.204800	34.555100	35.108000	33.873800	37.885100	37.846300
FBgn0263992	asRNA:CR43735	0.217430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
FBgn0263995	cpo	97.429300	94.635000	90.910600	90.478900	91.989800	100.463000	96.855600	96.859000	91.795000	85.824800	116.113000	110.322000
