symbol	ZT0_R1	ZT4_R1	ZT8_R1	ZT12_R1	ZT16_R1	ZT20_R1	ZT0_R2	ZT4_R2	ZT8_R2	ZT12_R2	ZT16_R2	ZT20_R2
CG34450	1.808930	1.604200	1.955800	1.068580	2.065660	1.248680	1.868950	2.155600	1.604960	1.984670	1.149260	1.383850
Tif-IA	41.523000	37.375000	32.280700	47.629600	36.152000	41.944400	41.035800	35.346500	37.008100	33.896100	50.378300	37.954500
Nelf-A	10.845600	10.475400	9.737350	8.649460	10.307900	8.843180	10.581900	10.375500	8.674630	9.162100	8.375780	11.074300
Rcd4	5.222170	5.167200	4.655890	4.038650	6.126340	5.363930	4.330000	3.802660	4.528940	5.356100	5.949500	5.014550
CG31937	21.926400	21.734200	19.269700	13.372500	15.758200	22.097200	25.471900	21.014400	18.907500	19.935400	18.574800	24.249800
CG17294	31.774100	31.317600	27.218900	35.168800	27.841300	32.409800	29.837100	30.297700	27.557100	31.041900	31.370000	33.445300
CG13392	3.429910	4.903820	3.709240	3.499380	2.360640	3.233000	4.359960	2.565290	2.549880	3.368640	4.136630	3.959190
otk	0.578596	0.614775	0.745168	0.553403	0.740036	0.610178	0.586697	0.583718	0.598314	0.575635	0.490152	0.445241
CG13390	1.442960	1.464580	1.062950	1.367030	1.581920	2.168770	2.067840	1.521470	1.145410	1.838430	1.656140	2.608950
Ccp84Ac	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Proc-R	9.590640	7.641050	8.006490	9.223280	9.002970	6.353140	8.762910	7.386290	8.878020	8.871940	8.448960	7.004380
Ccp84Aa	0.084927	0.078593	0.088153	0.000000	0.093105	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Ccp84Ab	0.151337	0.140051	0.078544	0.229893	0.165911	0.235042	0.156351	0.000000	0.071616	0.000000	0.192306	0.073124
roq	28.056300	27.855400	27.257000	29.138800	28.382500	27.463000	25.425200	27.033800	25.082500	27.464200	26.830900	28.993200
inaC	468.956000	392.464000	295.520000	194.810000	223.294000	332.724000	489.189000	396.062000	301.122000	189.305000	215.479000	342.684000
CG13385	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG11396	15.874200	15.988500	14.772800	14.378400	15.115000	16.507000	16.046700	13.450300	15.930700	13.061900	15.302600	16.365400
CG10131	6.650850	6.465200	6.439460	4.358230	5.882090	6.423360	5.658640	5.683520	5.501210	5.716640	5.965640	7.723460
lilli	6.188010	6.143350	6.146010	6.437590	6.233380	6.923020	5.961990	6.063250	6.309930	6.015990	6.349030	6.262050
CG11399	10.883700	10.793800	10.377300	11.824000	9.820110	8.601640	11.195500	10.515100	11.698900	9.645870	11.022000	8.370800
mv	17.199700	11.370500	12.570500	11.053200	16.243200	18.641600	16.845100	12.007500	12.361600	11.005300	16.225200	15.349200
HIPP1	13.017100	11.991300	11.769800	11.682200	12.563500	12.804800	12.748000	12.272200	11.776200	11.253500	12.744300	11.162200
tzn	5.361210	4.651140	3.530940	2.311240	4.391310	5.964290	5.090790	5.192120	3.847540	5.713790	5.715730	7.752920
Spc105R	0.211698	0.241126	0.126772	0.197899	0.178525	0.177040	0.185065	0.258755	0.131002	0.247377	0.206926	0.125891
lncRNA:CR44763	0.000000	0.000000	0.000000	0.000000	0.087518	0.000000	0.000000	0.072483	0.151110	0.080846	0.000000	0.000000
lncRNA:CR44764	0.119741	0.073875	0.000000	0.000000	0.000000	0.000000	0.041236	0.144962	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44765	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44766	0.000000	0.104323	0.000000	0.228278	0.123614	0.233391	0.000000	0.307103	0.000000	0.342418	0.000000	0.000000
lncRNA:CR44759	0.000000	0.060672	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR44760	0.000000	0.000000	0.479734	0.000000	0.000000	0.000000	0.477486	0.419637	0.000000	0.936103	0.000000	0.000000
lncRNA:CR44761	0.159720	0.147807	0.000000	0.000000	0.000000	0.000000	0.000000	0.289995	0.302290	0.161748	0.000000	0.000000
lncRNA:CR44762	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Cdc5	3.523130	3.275080	3.228420	2.941140	3.810220	4.239100	3.279150	3.674390	3.124160	3.471510	3.045090	3.849420
ValRS	14.941500	14.885400	13.663300	11.051600	18.114300	16.064400	15.901600	16.827900	13.100400	15.350500	11.641700	17.161000
CG10185	0.379240	0.068480	0.134417	0.056204	0.273820	0.057463	0.105119	0.453517	0.070035	0.140511	0.105784	0.357550
CG17322	36.401300	29.144800	26.671300	27.726000	28.845500	36.659300	34.176200	26.509800	25.887700	24.615100	35.248800	36.695800
Kat60	12.710500	11.762200	11.778000	11.814100	10.469500	12.682100	10.990900	12.044200	11.305000	9.529880	11.491800	12.652600
CG4842	116.771000	60.895100	46.326300	30.507100	54.731100	95.668500	121.180000	69.535700	42.302100	45.529100	38.112800	115.434000
CG4302	40.185900	41.555900	38.063400	32.732600	26.879800	36.435500	40.402200	36.879500	37.683400	34.325500	30.607500	39.609600
CG17324	27.591400	20.469000	13.782000	10.986700	13.029600	31.686500	23.654200	18.847800	11.984100	11.511500	13.538700	27.508600
CG12863	3.348030	2.442240	2.616660	2.074260	2.461360	1.712890	2.848560	2.288870	2.311300	2.951840	2.552630	2.512240
sit	1.291090	1.136520	0.947909	1.849650	1.277330	1.271590	0.683199	1.572550	1.102730	2.200450	1.640600	0.791209
snoRNA:Psi28S-3316b	0.000000	9.497660	0.000000	0.000000	0.000000	10.609900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG4404	24.476700	19.864500	20.751100	24.366300	14.962400	23.518800	25.287700	22.864000	22.923300	17.585300	20.681000	17.864100
CG17440	0.000000	0.040332	0.045238	0.000000	0.095558	0.000000	0.000000	0.197855	0.000000	0.000000	0.000000	0.000000
Cdk1	0.489302	0.503126	0.225731	0.440468	0.953640	0.788082	0.842523	0.296180	0.308731	0.165175	1.450780	0.472849
up	73.608500	68.639100	56.958300	61.045200	75.078300	63.677300	93.066100	75.597700	65.015100	67.629500	77.425300	87.412100
5-HT1A	9.105870	9.052390	8.781160	9.815680	9.492360	9.489990	9.068660	8.294900	8.401800	8.225030	8.577160	8.838110
Oseg2	0.397236	0.175054	0.176713	0.124518	0.145163	0.127307	0.156342	0.274801	0.187981	0.258614	0.264405	0.201079
Ge-1	21.224000	22.851800	23.681000	23.583500	23.489500	22.532400	18.974700	22.091700	20.794900	21.971100	18.959700	22.388300
Gagr	4.800930	5.196300	4.787550	5.542720	6.224360	5.377300	3.853880	4.414600	4.569670	3.321910	3.937820	4.674430
kst	25.043700	18.723600	16.669300	15.991900	26.272500	31.424000	25.400100	19.135400	14.627500	17.206100	19.424500	26.807200
Acer	86.972300	106.046000	97.853400	72.817900	86.408800	107.958000	83.190300	98.070000	95.152000	91.429700	91.240400	112.020000
Fem-1	30.355700	31.534700	33.301400	32.338600	31.990200	34.752800	31.021500	30.485400	31.963400	30.469300	31.962000	33.302000
Osi1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.048215
lncRNA:CR45641	0.150630	0.000000	0.156354	0.000000	0.219257	0.000000	0.311246	0.136767	0.142563	0.305096	0.000000	0.000000
IP3K2	10.108300	10.538900	9.685590	10.309800	8.186250	9.736250	9.420480	9.708790	11.237500	8.639950	9.638780	8.994160
CG30050	13.072700	17.201600	14.735600	17.996800	8.061550	9.305680	13.822400	13.724200	14.112500	11.273900	7.397390	6.119190
Tmem18	26.319400	26.783000	23.132600	27.573300	25.648000	27.459900	28.337400	32.961500	24.814400	30.841200	21.655600	28.260400
Obp49a	41.942200	49.685500	51.178300	39.292100	40.267600	47.024500	47.092400	41.387000	40.478800	33.092500	41.312600	35.495400
CG30053	0.593990	0.649647	0.224204	0.492174	0.710404	0.391376	1.004200	0.490302	0.613285	0.656241	0.068617	0.417467
CG30054	126.833000	115.215000	94.295200	62.428700	81.356600	86.626500	140.705000	127.119000	69.498600	93.571100	59.732600	81.714100
lncRNA:CR30055	37.499100	34.318200	30.419100	35.548400	36.747800	39.566100	40.284200	39.692200	34.278700	40.700800	38.504000	47.900400
CG30056	0.121266	0.224446	0.629370	0.122809	0.265889	0.251118	0.125284	0.550528	0.000000	0.245617	0.308189	0.117189
GATAe	0.000000	0.000000	0.000000	0.000000	0.000000	0.074067	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Bmcp	14.375300	15.958000	18.769100	19.519700	17.985800	22.092700	14.623100	17.208000	18.059200	16.484100	24.902000	19.249400
crim	13.908900	10.297300	12.722900	11.708800	14.390600	10.891000	11.765200	16.812000	9.379310	15.406300	10.494000	14.281300
RpS24	342.939000	315.472000	295.413000	301.191000	256.425000	431.869000	308.151000	265.149000	332.722000	222.378000	360.139000	289.384000
Dnai2	0.000000	0.000000	0.029558	0.000000	0.000000	0.000000	0.000000	0.051710	0.000000	0.000000	0.036185	0.027518
CG11652	8.833980	10.296000	9.189790	8.449610	8.330760	11.393900	9.675020	10.444000	9.964540	7.639630	8.854780	11.294000
lncRNA:CR44889	0.075908	0.000000	0.236378	0.000000	0.249665	0.000000	0.000000	0.000000	0.000000	0.000000	0.096458	0.000000
CG11658	32.261700	28.085900	28.393900	21.233800	29.244500	27.481400	35.122500	34.226800	24.219800	26.542400	22.365800	33.136500
Sugb	14.208900	12.144300	13.450200	13.731500	11.858400	8.992800	13.878200	12.232800	13.443600	12.173600	10.982800	10.336000
CG14135	10.419100	9.605330	9.498110	9.328180	7.421250	11.198500	12.288900	11.056200	10.441000	9.023230	9.582460	12.222900
Pldn	6.441630	4.957870	4.170720	3.810800	3.635860	4.094250	4.678310	4.285240	3.621760	2.648180	3.646990	4.930710
Bka	13.845000	9.788470	7.140920	8.534600	11.690100	13.444800	13.415300	12.570800	10.010800	8.708780	14.424100	11.800500
CG32109	28.760900	22.553400	19.279300	33.857700	22.028200	34.499500	23.026800	20.645800	22.160000	19.208800	30.539100	22.572300
CG3036	79.434900	73.826600	75.555900	71.607100	70.937900	90.185600	82.575300	65.678400	67.100000	50.537100	87.587900	87.082100
CG33796	0.000000	0.000000	0.000000	0.000000	0.154908	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.136550
lncRNA:CR45349	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG33970	53.131900	52.059100	50.368600	58.798100	51.862900	57.114100	55.910900	54.222100	45.906200	52.366100	57.027800	63.627200
Ir62a	9.165310	9.658340	9.636330	7.126100	9.270040	6.704070	9.346800	8.697610	7.862970	8.233940	6.612200	8.285700
CG33792	0.401671	0.743433	1.250800	0.406780	0.440352	0.519863	0.311234	1.549990	0.380159	1.220340	0.127602	0.194082
CG33977	156.325000	121.513000	127.637000	152.683000	111.596000	112.704000	145.597000	127.958000	145.929000	113.917000	137.502000	104.570000
CG6937	2.078700	2.284380	0.674277	1.535000	1.946550	2.152290	2.416020	2.241280	1.393560	2.017430	2.091130	1.757700
CG14196	6.714760	6.862950	6.330260	4.239350	5.544350	6.644450	6.168870	7.312270	5.389800	6.305220	5.508340	7.885340
CG33798	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144376	0.181156	0.000000
cac	111.500000	115.202000	106.740000	118.232000	115.558000	105.275000	101.982000	111.853000	105.942000	100.740000	94.858600	100.982000
CG43367	22.971400	20.485500	20.176500	20.537100	21.719400	22.988400	22.113200	21.160400	19.218100	20.179900	19.275500	21.325800
Cc2d2a	0.153587	0.021867	0.073580	0.071788	0.090665	0.085628	0.073235	0.021454	0.033545	0.035894	0.030025	0.045668
Mitf	51.688900	46.954700	43.655000	63.639400	45.772800	59.051500	49.966500	47.450100	54.853400	42.177000	69.758300	48.678300
Pp1-87B	108.759000	97.061500	89.498400	103.964000	84.873600	125.292000	102.747000	99.270400	102.753000	85.792600	108.044000	95.923200
CG43371	0.000000	0.365345	0.000000	0.000000	0.000000	0.272507	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG13716	0.311767	0.865553	1.942410	0.000000	1.025370	0.000000	0.000000	0.567440	0.885210	0.631745	0.792333	0.904321
5-HT1B	8.649020	8.924330	8.612870	8.640030	9.670600	6.760580	9.005530	9.540160	8.869200	8.337860	7.964200	7.662760
tx	4.702890	7.059760	5.871400	6.452710	4.300450	4.065510	3.649630	6.965910	6.563720	4.389600	4.241050	3.853720
CG15876	0.108863	0.000000	0.112999	0.000000	0.119346	0.000000	0.112470	0.000000	0.412130	0.110247	0.000000	0.000000
CG18418	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45432	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45431	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
HDAC6	44.304000	44.871900	48.554000	25.770100	44.927000	50.430400	46.592800	43.779800	43.491400	49.050200	46.715200	53.823200
lncRNA:CR45433	1.135020	0.210076	0.000000	0.229892	0.000000	0.470082	0.234526	0.000000	0.000000	0.000000	0.000000	0.658114
lncRNA:CR45436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG8550	1.985190	2.697590	3.286570	2.392180	2.672250	3.096220	1.479810	2.236000	2.378320	3.130190	3.448630	3.521190
lncRNA:CR45438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR45437	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.093826	0.000000	0.000000
lncRNA:CR45440	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.078510	0.000000	2.896050	0.000000
lncRNA:CR45439	4.646030	4.299560	0.000000	0.000000	0.000000	0.000000	0.000000	4.218440	0.000000	0.000000	0.000000	0.000000
hfp	66.267100	64.873700	58.218900	55.988400	58.303000	53.558900	64.579500	68.162800	54.621100	52.427800	47.626700	52.661700
asRNA:CR44960	1.583840	2.678740	1.190490	1.216810	0.957990	1.187520	0.846366	1.884370	1.188870	1.382740	0.555205	0.950023
qtc	48.483100	40.682900	33.227400	30.554200	37.156700	56.939100	46.758900	39.198200	32.316600	29.975900	39.648800	48.172800
prc	0.125709	0.240979	0.186409	0.172776	0.147659	0.232428	0.250472	0.244585	0.195462	0.309178	0.136920	0.242965
CG6724	3.626340	3.654960	2.124310	2.108940	3.936210	3.197090	3.338460	2.542800	1.597130	1.999870	3.193710	3.261530
CG17127	1.402710	0.741689	0.415750	0.000000	0.000000	0.206676	1.242040	1.091660	0.568772	0.608508	1.018380	0.192897
EMC3	15.505500	12.083500	12.380500	12.651200	14.521200	16.964400	15.435600	14.534500	14.199800	13.541200	13.959700	13.285500
Dpy-30L1	3.270670	4.003140	4.380570	2.350640	3.469970	4.260380	2.834030	3.448630	2.995650	2.457490	2.145070	3.262650
CG6443	2.533720	2.930960	2.275950	2.763330	2.831130	2.724320	2.970040	2.123560	2.259670	2.121840	3.281540	1.648040
CG17118	0.000000	0.000000	0.127809	0.000000	0.000000	0.063744	0.000000	0.055899	0.174803	0.000000	0.078231	0.297474
CG6729	3.036360	2.730550	2.670960	1.824140	3.253540	2.806380	3.083800	2.881520	2.678910	2.658040	2.746620	3.879200
CG17124	148.929000	129.403000	98.801000	136.163000	135.632000	193.886000	131.724000	112.677000	113.757000	102.129000	224.878000	194.259000
Vha16-5	0.000000	0.169186	0.094883	0.000000	0.000000	0.094646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG12299	11.292200	10.065200	9.210710	8.721190	9.981410	8.118970	10.838700	10.183000	7.873410	9.563660	8.515520	9.781050
Bin1	7.840920	8.398250	6.459840	7.510390	7.599600	10.463300	8.118050	8.335550	6.918620	9.011060	8.445100	6.517860
CG7131	0.208357	0.482047	0.324411	0.316511	0.256974	0.134833	0.215260	0.260124	0.394396	0.184631	0.231666	0.151013
BBS1	0.051280	0.023728	0.053229	0.000000	0.084328	0.026548	0.132449	0.116402	0.000000	0.025966	0.032581	0.074334
Vha14-2	0.291483	0.000000	0.036184	0.000000	0.106515	0.000000	0.000000	0.158254	0.065984	0.035303	0.000000	0.033687
CG15829	0.000000	0.000000	0.100402	0.195598	0.000000	0.100071	0.243738	0.087683	0.000000	0.100313	0.000000	0.227980
CG8629	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Vps39	3.335400	2.662050	3.205680	2.662940	3.192270	2.777400	3.099500	3.493110	3.290390	3.038260	3.296480	3.291460
CG18599	0.407379	0.727070	0.936329	0.677779	0.223305	0.301286	0.481002	0.634091	0.660962	0.677779	0.221855	0.253081
CG12320	3.309960	3.589900	2.916140	2.103660	3.576950	2.873060	3.908730	3.531830	2.687130	3.479480	2.751260	3.637680
lncRNA:CR32773	0.153680	0.094813	0.159520	0.103757	0.000000	0.106081	0.052924	0.279073	0.048483	0.051879	0.130189	0.198017
CG32772	22.440600	19.964300	20.695500	19.678300	21.024900	22.147600	24.823600	22.002200	22.323800	18.970900	21.215300	21.771200
CR41440	0.580620	0.402991	0.301341	0.147001	1.113940	0.300588	0.449893	0.527183	0.686905	0.441004	0.553351	0.420823
CG32638	24.890800	22.743900	22.901400	30.934700	23.001400	37.663900	23.082600	22.663400	24.317600	22.379100	34.556900	27.123800
Map205	30.418800	34.681700	33.721500	38.513400	33.639200	28.604500	30.884400	36.836800	35.881700	36.311900	32.913100	31.622400
CG32639	0.000000	0.201032	0.338234	0.219996	0.119083	0.112461	0.448868	0.098624	0.102801	0.000000	0.138022	0.314904
CG4835	0.000000	0.000000	0.014068	0.000000	0.014858	0.028065	0.028004	0.000000	0.000000	0.027450	0.000000	0.000000
lncRNA:CR43991	0.141719	0.262301	0.000000	0.000000	0.000000	0.293472	0.000000	0.128676	0.000000	0.000000	0.000000	0.273907
lncRNA:CR43990	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR43989	2.420360	1.827260	1.322280	1.483590	1.885340	2.506040	2.368940	2.139770	1.265930	1.419080	3.237450	2.769840
lncRNA:CR43988	0.000000	0.094515	0.106011	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.103430	0.129779	0.000000
lncRNA:CR43995	9.122230	9.848940	10.257900	5.388990	4.166960	3.935490	3.141490	6.902220	7.194730	4.619130	9.659780	2.938500
lncRNA:CR43994	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.317748	0.000000	0.000000
CG43993	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
lncRNA:CR43992	0.000000	0.235641	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG43845	2.777950	3.468430	1.681290	2.216530	1.775730	1.831910	1.847660	2.061460	1.460000	1.327900	1.818470	1.937970
CG10317	0.376159	0.174053	0.130150	0.063490	0.068730	0.130147	0.064769	0.067958	0.070830	0.000000	0.000000	0.181957
CG7049	3.189660	2.661450	2.822370	2.277050	3.038220	4.872650	4.699910	2.706190	2.375470	2.912500	2.325570	3.537190
p130CAS	11.091300	9.346120	9.491460	9.798780	9.765740	10.068100	10.177800	8.336200	10.576300	8.812380	10.030200	10.157600
arg	2.114450	2.126920	1.574520	1.256880	2.015720	4.045460	1.804590	1.711170	2.044930	2.187910	2.277990	3.198300
CG13443	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG3592	0.000000	0.069378	0.077854	0.000000	0.000000	0.077704	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
ema	19.174400	17.285300	16.537000	17.891700	16.944900	18.643400	20.074600	18.935500	16.663600	17.938800	19.095000	17.776500
mRpS33	11.232200	8.407380	6.858230	6.523940	6.519110	11.116800	10.239200	7.498860	8.129320	7.025780	9.025510	7.342760
Taf10	12.621400	10.435600	10.631100	7.543460	8.506290	14.889200	13.146500	12.774900	11.651700	10.686600	10.516900	11.297300
TMS1	85.255400	80.902000	76.792700	67.742400	80.025000	73.408300	90.304100	87.740600	73.617600	81.356700	72.957100	85.544800
Mal-A4	0.000000	0.000000	0.000000	0.000000	0.033128	0.000000	0.000000	0.082312	0.000000	0.030603	0.000000	0.000000
CG32512	4.457450	5.316680	5.173070	4.593210	4.477600	3.756750	4.324950	4.879900	4.111090	5.232290	5.222890	4.044300
CR32511	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
CG42571	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.120400	0.052907	0.000000	0.177032	0.074044	0.000000
GatA	10.727500	10.261400	9.057890	10.631400	10.034200	11.752600	9.523830	9.114650	9.531960	8.405410	12.172500	11.888500
CG13875	0.773159	1.193600	1.071210	0.653246	0.707188	1.411210	0.678925	1.321080	1.131290	0.653273	0.720419	1.033190
CG17834	7.071140	7.671470	7.977660	9.369250	9.165320	8.002860	6.301760	7.497090	8.062490	8.563630	9.191910	6.938490
TotA	295.386000	68.368700	136.797000	350.733000	60.015100	117.168000	196.248000	96.533600	104.582000	66.476200	60.223500	252.022000
tRNA:Ile-AAT-2-1Psi	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
asRNA:CR43868	0.694221	0.770935	1.297070	0.818863	0.304428	0.862420	1.289940	0.756389	0.657036	0.421833	0.529289	0.805052
